% Model:              20150806_thermoelastic_damping_3d.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 13 2015, 12:33
% Dimension:          1
% Nodes:              1001
% Expressions:        1
% Description:        Point graph
% X                       Height
1627059                   1.2912501024680459E-10
1627059.2                 1.3120173647397474E-10
1627059.4                 1.333460073846962E-10
1627059.6                 1.3556115476566676E-10
1627059.8                 1.3785073192271388E-10
1627060                   1.402185323051698E-10
1627060.2                 1.4266860999994488E-10
1627060.4                 1.4520530236123424E-10
1627060.6                 1.478332550226456E-10
1627060.8                 1.505574495711265E-10
1627061                   1.533832342665111E-10
1627061.2                 1.5631635813231264E-10
1627061.4                 1.5936300890737134E-10
1627061.6                 1.6252985535479778E-10
1627061.8                 1.6582409449783945E-10
1627062                   1.6925350451910274E-10
1627062.2                 1.7282650403819376E-10
1627062.4                 1.7655221873880213E-10
1627062.6                 1.8044055639473437E-10
1627062.8                 1.845022915162756E-10
1627063                   1.887491611429184E-10
1627063.2                 1.9319397340293053E-10
1627063.4                 1.9785073092097404E-10
1627063.6                 2.027347714299518E-10
1627063.8                 2.0786292837095667E-10
1627064                   2.1325371490854246E-10
1627064.2                 2.1892753522687878E-10
1627064.4                 2.249069279446229E-10
1627064.6                 2.3121684731778875E-10
1627064.8                 2.378849890361246E-10
1627065                   2.449421689752944E-10
1627065.2                 2.5242276473399366E-10
1627065.4                 2.603652321604172E-10
1627065.6                 2.6881271153886536E-10
1627065.8                 2.778137413010622E-10
1627066                   2.874231012882471E-10
1627066.2                 2.9770281211725586E-10
1627066.4                 3.087233235240812E-10
1627066.6                 3.205649316616897E-10
1627066.8                 3.3331947410726194E-10
1627067                   3.470923620907294E-10
1627067.2                 3.6200502108893785E-10
1627067.4                 3.781978247805569E-10
1627067.6                 3.9583362056230385E-10
1627067.8                 4.15101955661068E-10
1627068                   4.362241160034976E-10
1627068.2                 4.594590726373913E-10
1627068.4                 4.851103736174582E-10
1627068.6                 5.135338792560889E-10
1627068.8                 5.451459397133639E-10
1627069                   5.804310132293683E-10
