% Model:              20150819_beam.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 26 2015, 11:26
% Dimension:          1
% Nodes:              1001
% Expressions:        1
% Description:        Point graph
% x                       Height
1591594.8                 358.91969176391456
1591595                   358.9162687056532
1591595.2                 358.91282388780127
1591595.4                 358.9093571022414
1591595.6                 358.90586813819004
1591595.8                 358.90235678217056
1591596                   358.898822817946
1591596.2                 358.89526602649073
1591596.4                 358.891686185941
1591596.6                 358.8880830715447
1591596.8                 358.88445645563155
1591597                   358.8808061075389
1591597.2                 358.877131793581
1591597.4                 358.87343327699415
1591597.6                 358.86971031788147
1591597.8                 358.86596267317896
1591598                   358.862190096576
1591598.2                 358.85839233847935
1591598.4                 358.85456914595306
1591598.6                 358.8507202626586
1591598.8                 358.8468454288153
1591599                   358.84294438111453
1591599.2                 358.839016852679
1591599.4                 358.8350625729964
1591599.6                 358.8310812678533
1591599.8                 358.82707265929037
1591600                   358.82303646550974
1591600.2                 358.81897240082736
1591600.4                 358.81488017560144
1591600.6                 358.81075949615854
1591600.8                 358.8066100647426
1591601                   358.8024315794144
1591601.2                 358.79822373399816
1591601.4                 358.79398621800095
1591601.6                 358.78971871653215
1591601.8                 358.7854209102453
1591602                   358.78109247522843
1591602.2                 358.7767330829427
1591602.4                 358.7723424001345
1591602.6                 358.76792008874503
1591602.8                 358.76346580584476
1591603                   358.7589792035135
1591603.2                 358.7544599287706
1591603.4                 358.7499076234772
1591603.6                 358.7453219242367
1591603.8                 358.74070246231895
1591604                   358.73604886352973
1591604.2                 358.73136074813124
1591604.4                 358.72663773073316
1591604.6                 358.721879420182
1591604.8                 358.7170854194751
1591605                   358.71225532561687
1591605.2                 358.7073887295287
1591605.4                 358.7024852159273
1591605.6                 358.6975443632012
1591605.8                 358.6925657433132
1591606                   358.687548921642
1591606.2                 358.682493456879
1591606.4                 358.67739890089337
1591606.6                 358.67226479859306
1591606.8                 358.6670906878143
1591607                   358.6618760991464
1591607.2                 358.656620555814
1591607.4                 358.65132357352604
1591607.6                 358.6459846603207
1591607.8                 358.6406033164381
1591608                   358.6351790341272
1591608.2                 358.6297112975112
1591608.4                 358.62419958241765
1591608.6                 358.61864335620476
1591608.8                 358.6130420776158
1591609                   358.6073951965644
1591609.2                 358.60170215398125
1591609.4                 358.5959623816222
1591609.6                 358.5901753018733
1591609.8                 358.584340327584
1591610                   358.5784568618283
1591610.2                 358.5725242977281
1591610.4                 358.5665420182383
1591610.6                 358.5605093959255
1591610.8                 358.5544257927777
1591611                   358.54829055993645
1591611.2                 358.54210303749517
1591611.4                 358.5358625542555
1591611.6                 358.5295684274773
1591611.8                 358.52321996265937
1591612                   358.51681645324015
1591612.2                 358.51035718036525
1591612.4                 358.50384141261117
1591612.6                 358.4972684057018
1591612.8                 358.4906374022561
1591613                   358.4839476314512
1591613.2                 358.4771983087551
1591613.4                 358.4703886356119
1591613.6                 358.46351779911953
1591613.8                 358.4565849717387
1591614                   358.4495893109128
1591614.2                 358.44252995875854
1591614.4                 358.43540604170835
1591614.6                 358.42821667014107
1591614.8                 358.4209609380462
1591615                   358.4136379225933
1591615.2                 358.40624668377427
1591615.4                 358.39878626399326
1591615.6                 358.39125568764496
1591615.8                 358.38365396072476
1591616                   358.375980070339
1591616.2                 358.3682329842907
1591616.4                 358.3604116506087
1591616.6                 358.3525149970621
1591616.8                 358.3445419307085
1591617                   358.33649133733445
1591617.2                 358.3283620809737
1591617.4                 358.3201530033648
1591617.6                 358.31186292339123
1591617.8                 358.3034906365547
1591618                   358.29503491433434
1591618.2                 358.28649450362474
1591618.4                 358.27786812610844
1591618.6                 358.26915447760814
1591618.8                 358.26035222747146
1591619                   358.251460017833
1591619.2                 358.2424764629573
1591619.4                 358.23340014851027
1591619.6                 358.2242296308067
1591619.8                 358.21496343608834
1591620                   358.2056000596718
1591620.2                 358.19613796517734
1591620.4                 358.1865755836789
1591620.6                 358.17691131282675
1591620.8                 358.16714351599876
1591621                   358.15727052131024
1591621.2                 358.1472906207057
1591621.4                 358.1372020689645
1591621.6                 358.12700308267233
1591621.8                 358.11669183921987
1591622                   358.1062664756469
1591622.2                 358.09572508756906
1591622.4                 358.08506572800843
1591622.6                 358.07428640618355
1591622.8                 358.06338508632217
1591623                   358.05235968630615
1591623.2                 358.0412080763977
1591623.4                 358.02992807785745
1591623.6                 358.01851746151476
1591623.8                 358.0069739463537
1591624                   357.9952951979165
1591624.2                 357.98347882678473
1591624.4                 357.97152238693917
1591624.6                 357.9594233740601
1591624.8                 357.9471792238386
1591625                   357.9347873100825
1591625.2                 357.9222449428985
1591625.4                 357.9095493667345
1591625.6                 357.89669775834994
1591625.8                 357.88368722478674
1591626                   357.8705148011119
1591626.2                 357.85717744822875
1591626.4                 357.8436720505291
1591626.6                 357.82999541345526
1591626.8                 357.8161442610489
1591627                   357.80211523324516
1591627.2                 357.78790488322375
1591627.4                 357.77350967457494
1591627.6                 357.758925978355
1591627.8                 357.7441500701095
1591628                   357.72917812660756
1591628.2                 357.714006222618
1591628.4                 357.69863032746866
1591628.6                 357.68304630146577
1591628.8                 357.6672498922587
1591629                   357.6512367308714
1591629.2                 357.63500232775476
1591629.4                 357.61854206858146
1591629.6                 357.6018512098635
1591629.8                 357.5849248744839
1591630                   357.5677580468386
1591630.2                 357.5503455679718
1591630.4                 357.53268213039973
1591630.6                 357.5147622727086
1591630.8                 357.49658037402287
1591631                   357.4781306480165
1591631.2                 357.45940713687145
1591631.4                 357.4404037048601
1591631.6                 357.42111403163545
1591631.8                 357.40153160533197
1591632                   357.381649715121
1591632.2                 357.3614614436533
1591632.4                 357.34095965903526
1591632.6                 357.3201370064276
1591632.8                 357.298985899371
1591633                   357.27749851045155
1591633.2                 357.2556667617678
1591633.4                 357.2334823148121
1591633.6                 357.2109365598573
1591633.8                 357.1880206049564
1591634                   357.1647252641281
1591634.2                 357.14104104522363
1591634.4                 357.11695813704677
1591634.6                 357.0924663958178
1591634.8                 357.06755533109094
1591635                   357.0422140906519
1591635.2                 357.01643144492243
1591635.4                 356.99019577039945
1591635.6                 356.96349503221336
1591635.8                 356.9363167659131
1591636                   356.90864805794956
1591636.2                 356.8804755254188
1591636.4                 356.8517852945302
1591636.6                 356.8225629778804
1591636.8                 356.79279365062865
1591637                   356.76246182497897
1591637.2                 356.73155142355876
1591637.4                 356.70004575109033
1591637.6                 356.66792746441314
1591637.8                 356.6351785409403
1591638                   356.60178024486163
1591638.2                 356.5677130917141
1591638.4                 356.53295681061604
1591638.6                 356.4974903041952
1591638.8                 356.4612916062581
1591639                   356.4243378363985
1591639.2                 356.386605152179
1591639.4                 356.3480686980561
1591639.6                 356.30870255102195
1591639.8                 356.26847966294895
1591640                   356.2273717986796
1591640.2                 356.1853494704831
1591640.4                 356.1423818678743
1591640.6                 356.0984367826692
1591640.8                 356.05348052915787
1591641                   356.00747785821267
1591641.2                 355.96039186589735
1591641.4                 355.91218389531764
1591641.6                 355.86281343141536
1591641.8                 355.81223798840466
1591642                   355.76041298833053
1591642.2                 355.7072916311789
1591642.4                 355.6528247548856
1591642.6                 355.59696068464933
1591642.8                 355.5396450709218
1591643                   355.4808207140323
1591643.2                 355.42042737557404
1591643.4                 355.35840157427907
1591643.6                 355.2946763652533
1591643.8                 355.22918110135834
1591644                   355.16184117384466
1591644.2                 355.092577731744
1591644.4                 355.02130737671064
1591644.6                 354.9479418312077
1591644.8                 354.8723875777376
1591645                   354.7945454647535
1591645.2                 354.714310277517
1591645.4                 354.63157026875393
1591645.6                 354.54620664516904
1591645.8                 354.45809300543044
1591646                   354.3670947225977
1591646.2                 354.27306826672395
1591646.4                 354.1758604590654
1591646.6                 354.0753076503294
1591646.8                 353.97123481443145
1591647                   353.8634545455793
1591647.2                 353.75176594913074
1591647.4                 353.6359534108711
1591647.6                 353.51578522965525
1591647.8                 353.39101209621003
1591648                   353.2613653953177
1591648.2                 353.1265553103059
1591648.4                 352.9862687001198
1591648.6                 352.8401667175412
1591648.8                 352.6878821321002
1591649                   352.52901631150917
1591649.2                 352.3631358139719
1591649.4                 352.18976852889983
1591649.6                 352.00839929622896
1591649.8                 351.81846492203783
1591650                   351.6193484883823
1591650.2                 351.41037284391564
1591650.4                 351.1907931316906
1591650.6                 350.9597881867985
1591650.8                 350.7164506028045
1591651                   350.45977521838853
1591651.2                 350.188645733022
1591651.4                 349.9018190865346
1591651.6                 349.5979071619917
1591651.8                 349.2753552708545
1591652                   348.93241674468396
1591652.2                 348.5671228086369
1591652.4                 348.1772466941461
1591652.6                 347.760260691955
1591652.8                 347.31328450927754
1591653                   346.8330228470901
1591653.2                 346.31568956139415
1591653.4                 345.75691501150743
1591653.6                 345.1516322309132
1591653.8                 344.4939362697293
1591654                   343.77690933845093
1591654.2                 342.992402146017
1591654.4                 342.13075880006704
1591654.6                 341.18046867899074
1591654.8                 340.1277234701414
1591655                   338.9558507922421
1591655.2                 337.64458737145617
1591655.4                 336.16914463042104
1591655.6                 334.4990090267975
1591655.8                 332.5964119307225
1591656                   330.4144080461506
1591656.2                 327.89453801214603
1591656.4                 324.9641643589025
1591656.6                 321.53385237478807
1591656.8                 317.49579012323426
1591657                   312.72547356077104
1591657.2                 307.0909702813238
1591657.4                 300.47662858840596
1591657.6                 292.82841735841816
1591657.8                 284.2191372167351
1591658                   274.9064465702643
1591658.2                 265.3288992544978
1591658.4                 256.00377632197115
1591658.6                 247.3731945817049
1591658.8                 239.69970560021383
1591659                   233.060105542713
1591659.2                 227.40265693471233
1591659.4                 222.612584928129
1591659.6                 218.5579973553396
1591659.8                 215.11405169689857
1591660                   212.1724831877428
1591660.2                 209.64341476301203
1591660.4                 207.45382414870116
1591660.6                 205.54493484589872
1591660.8                 203.86954704474053
1591661                   202.38969034817833
1591661.2                 201.07469197937002
1591661.4                 199.8996376557808
1591661.6                 198.84416457029397
1591661.8                 197.8915211717972
1591662                   197.0278358149225
1591662.2                 196.24154691645816
1591662.4                 195.5229573156217
1591662.6                 194.863884091621
1591662.8                 194.2573818827145
1591663                   193.6975229894596
1591663.2                 193.1792215703993
1591663.4                 192.69809223318146
1591663.6                 192.2503356171991
1591663.8                 191.83264527861422
1591664                   191.44213147577085
1591664.2                 191.0762584546205
1591664.4                 190.73279256433682
1591664.6                 190.40975911699886
1591664.8                 190.1054063446466
1591665                   189.8181751403572
1591665.2                 189.54667354775754
1591665.4                 189.2896551569635
1591665.6                 189.04600073504508
1591665.8                 188.81470254656688
1591666                   188.59485091596235
1591666.2                 188.38562267447486
1591666.4                 188.1862711894047
1591666.6                 187.99611773149377
1591666.8                 187.81454397805547
1591667                   187.64098547947725
1591667.2                 187.4749259524362
1591667.4                 187.31589227832131
1591667.6                 187.1634501087201
1591667.8                 187.0171999950271
1591668                   186.8767739686471
1591668.2                 186.74183251516257
1591668.4                 186.6120618885395
1591668.6                 186.48717172253762
1591668.8                 186.3668929025103
1591669                   186.2509756632192
1591669.2                 186.13918788782922
1591669.4                 186.03131358193198
1591669.6                 185.92715150262129
1591669.8                 185.82651392518986
1591670                   185.72922552997895
1591670.2                 185.63512239815142
1591670.4                 185.5440511026263
1591670.6                 185.4558678843582
1591670.8                 185.37043790527864
1591671                   185.2876345682993
1591671.2                 185.2073388993269
1591671.4                 185.12943898346586
1591671.6                 185.053829450396
1591671.8                 184.98041100442873
1591672                   184.9090899935623
1591672.2                 184.83977801541775
1591672.4                 184.77239155527192
1591672.6                 184.70685165356446
1591672.8                 184.64308360048778
1591673                   184.5810166540574
1591673.2                 184.52058378097954
1591673.4                 184.46172141718475
1591673.6                 184.40436924664206
1591673.8                 184.34846999717126
1591674                   184.2939692508105
1591674.2                 184.24081526877214
1591674.4                 184.18895882880267
1591674.6                 184.13835307422715
1591674.8                 184.08895337399693
1591675                   184.04071719198464
1591675.2                 183.99360396591075
1591675.4                 183.9475749942927
1591675.6                 183.90259333106303
1591675.8                 183.85862368751208
1591676                   183.81563234022522
1591676.2                 183.77358704556516
1591676.4                 183.732456959455
1591676.6                 183.69221256231612
1591676.8                 183.65282558900608
1591677                   183.61426896270723
1591677.2                 183.5765167333818
1591677.4                 183.53954401979496
1591677.6                 183.50332695507694
1591677.8                 183.46784263577894
1591678                   183.43306907356398
1591678.2                 183.3989851501658
1591678.4                 183.36557057478572
1591678.6                 183.33280584396618
1591678.8                 183.3006722039589
1591679                   183.2691516148659
1591679.2                 183.23822671717286
1591679.4                 183.20788079997115
1591679.6                 183.17809777094246
1591679.8                 183.1488621281619
1591680                   183.120158933097
1591680.2                 183.09197378539824
1591680.4                 183.0642927988709
1591680.6                 183.03710257872098
1591680.8                 183.01039020015241
1591681                   182.98414318776884
1591681.2                 182.95834949634622
1591681.4                 182.93299749243698
1591681.6                 182.9080759369093
1591681.8                 182.88357396850796
1591682                   182.85948108795202
1591682.2                 182.83578714310175
1591682.4                 182.8124823147141
1591682.6                 182.78955710289236
1591682.8                 182.76700231432338
1591683                   182.74480904986413
1591683.2                 182.72296869297875
1591683.4                 182.70147289859224
1591683.6                 182.6803135824666
1591683.8                 182.65948291119287
1591684                   182.63897329240237
1591684.2                 182.61877736566595
1591684.4                 182.59888799368753
1591684.6                 182.57929825389513
1591684.8                 182.560001430521
1591685                   182.54099100680932
1591685.2                 182.52226065779024
1591685.4                 182.5038042432591
1591685.6                 182.48561580106195
1591685.8                 182.46768954077507
1591686                   182.45001983744731
1591686.2                 182.4326012258153
1591686.4                 182.41542839466013
1591686.6                 182.39849618140153
1591686.8                 182.38179956701438
1591687                   182.3653336709622
1591687.2                 182.34909374653088
1591687.4                 182.3330751762572
1591687.6                 182.31727346754357
1591687.8                 182.30168424853994
1591688                   182.28630326400932
1591688.2                 182.27112637153817
1591688.4                 182.25614953780604
